1529401525.799999952316284180, 0.537967646984021552, 0.026297853578099852, 1.309338352000314565, 0.538366460100672239, -0.103339789020108999, -0.818610863004683109, 0.171343799463764906
1529401525.900000095367431641, 0.537225462486636385, 0.026689973770027468, 1.309016127111816585, 0.538373793650164689, -0.103183196731031546, -0.818651909764250396, 0.171218973430052351
1529401526.000000000000000000, 0.537509859831828529, 0.026435479303684329, 1.309172412369548955, 0.537948144437022879, -0.103828763185004419, -0.818948594911034888, 0.170747125087007262
1529401526.099999904632568359, 0.537519486112537415, 0.026501663391128232, 1.309071461652185020, 0.536959851460640070, -0.102938356099092326, -0.819664887253988672, 0.170959894027488041
1529401526.200000047683715820, 0.537328155538449037, 0.026260676309601282, 1.309308312679514641, 0.538609331508168365, -0.103453975879032323, -0.818505884035255704, 0.171012808546053441
1529401526.299999952316284180, 0.537312150719740256, 0.026484366205424034, 1.309462870066115281, 0.537877788727968320, -0.103613763827993907, -0.818938473642951803, 0.171147447324989932
1529401526.400000095367431641, 0.537851381365352599, 0.026874876024005994, 1.309216598726738567, 0.536938399738087324, -0.104100720491016943, -0.819663995591133454, 0.170326537015027729
1529401526.500000000000000000, 0.537329521412028388, 0.026840042310825839, 1.309306262434366097, 0.538040983263314287, -0.103216578955982699, -0.818865585627024717, 0.171223219317297781
1529401526.599999904632568359, 0.536972098184974267, 0.026502431672473799, 1.309158674350484830, 0.538271706699211205, -0.103342272855040551, -0.818678666673321231, 0.171316038777067220
1529401526.700000047683715820, 0.537441748826561705, 0.026475659808992261, 1.309185799803414652, 0.537547940845791938, -0.103632952601959899, -0.819195659717682934, 0.170941199033933844
1529401526.799999952316284180, 0.537718429143640764, 0.026313348555213358, 1.308853933822814897, 0.537745737759017794, -0.103228252044003418, -0.819006122021027072, 0.171471343361005668
1529401526.900000095367431641, 0.537607453095911292, 0.026821584601216728, 1.309698772256211452, 0.537579684507886735, -0.103704393206586171, -0.819135444232778620, 0.171086544285701164
1529401527.000000000000000000, 0.537379706911642718, 0.026297367694335008, 1.309118189561526924, 0.537385891479318034, -0.103341012320079265, -0.819308538024911992, 0.171086406038356315
1529401527.099999904632568359, 0.537831143599610817, 0.026446820619610120, 1.309298663878445179, 0.537773788909615469, -0.103414081818023432, -0.819030460359600698, 0.171154855749615975
1529401527.200000047683715820, 0.537405943053781310, 0.026543611242422938, 1.309356708846072914, 0.538009674235877866, -0.103840836954621374, -0.818844303076035729, 0.171045836924169692
1529401527.299999952316284180, 0.537464229228826529, 0.026842732083648003, 1.309252587028167936, 0.538085655347979808, -0.102917224851996142, -0.818819561918969208, 0.171482936049993567
1529401527.400000095367431641, 0.537418100262745391, 0.026686896690191159, 1.309144862192573200, 0.538127320571638812, -0.102941230895028019, -0.818787594396556573, 0.171490422760296690
1529401527.500000000000000000, 0.537467077196440379, 0.026423646100654674, 1.309409244137308415, 0.537352510259001215, -0.103599034467288340, -0.819340635058144029, 0.170881372648725605
1529401527.599999904632568359, 0.537887798602400991, 0.026282864597941880, 1.309179034317033086, 0.537418130129173499, -0.103761900293033504, -0.819287336804264466, 0.170831733610055159
